filename,timestamp,posixtime,latitude,longitude,elevation,gps_type,geometry
284_SubZero__141857.40_T1HR1H.dat,2022-01-08 14:19:06.413,1641651546.413,-71.6125519,-8.4154391,99.69,4,POINT Z (-8.4154391 -71.6125519 99.69)
285_SubZero__141916.40_T1HR1H.dat,2022-01-08 14:19:25.409,1641651565.409,-71.6125425,-8.415424,99.65,4,POINT Z (-8.415424 -71.6125425 99.65)
286_SubZero__141935.30_T1HR1H.dat,2022-01-08 14:19:44.310,1641651584.31,-71.6125334,-8.4154094,99.69,4,POINT Z (-8.4154094 -71.6125334 99.69)
287_SubZero__141954.40_T1HR1H.dat,2022-01-08 14:20:03.419,1641651603.419,-71.6125245,-8.4153951,99.7,4,POINT Z (-8.4153951 -71.6125245 99.7)
288_SubZero__142017.80_T1HR1H.dat,2022-01-08 14:20:26.816,1641651626.816,-71.612516,-8.4153804,99.75,4,POINT Z (-8.4153804 -71.612516 99.75)
289_SubZero__142037.50_T1HR1H.dat,2022-01-08 14:20:46.516,1641651646.516,-71.6125082,-8.4153681,99.85,4,POINT Z (-8.4153681 -71.6125082 99.85)
290_SubZero__142056.20_T1HR1H.dat,2022-01-08 14:21:05.217,1641651665.217,-71.6124992,-8.4153599,99.9,4,POINT Z (-8.4153599 -71.6124992 99.9)
291_SubZero__142114.90_T1HR1H.dat,2022-01-08 14:21:23.918,1641651683.918,-71.6124887,-8.4153458,99.81,4,POINT Z (-8.4153458 -71.6124887 99.81)
292_SubZero__142134.10_T1HR1H.dat,2022-01-08 14:21:43.119,1641651703.119,-71.6124784,-8.415332,99.76,4,POINT Z (-8.415332 -71.6124784 99.76)
293_SubZero__142153_T1HR1H.dat,2022-01-08 14:22:02.021,1641651722.021,-71.6124688,-8.4153203,99.72,4,POINT Z (-8.4153203 -71.6124688 99.72)
294_SubZero__142211.90_T1HR1H.dat,2022-01-08 14:22:20.922,1641651740.922,-71.6124593,-8.4153087,99.67,4,POINT Z (-8.4153087 -71.6124593 99.67)
295_SubZero__142231.70_T1HR1H.dat,2022-01-08 14:22:40.715,1641651760.715,-71.6124497,-8.4152978,99.62,4,POINT Z (-8.4152978 -71.6124497 99.62)
296_SubZero__142250.20_T1HR1H.dat,2022-01-08 14:22:59.221,1641651779.221,-71.6124463,-8.415292,99.64,4,POINT Z (-8.415292 -71.6124463 99.64)
297_SubZero__142309.70_T1HR1H.dat,2022-01-08 14:23:18.715,1641651798.715,-71.612434,-8.4152757,99.65,4,POINT Z (-8.4152757 -71.612434 99.65)
298_SubZero__142329.10_T1HR1H.dat,2022-01-08 14:23:38.119,1641651818.119,-71.6124247,-8.4152635,99.66,4,POINT Z (-8.4152635 -71.6124247 99.66)
299_SubZero__142348.40_T1HR1H.dat,2022-01-08 14:23:57.420,1641651837.42,-71.6124153,-8.4152519,99.67,4,POINT Z (-8.4152519 -71.6124153 99.67)
300_SubZero__142407.40_T1HR1H.dat,2022-01-08 14:24:16.420,1641651856.42,-71.6124067,-8.4152384,99.64,4,POINT Z (-8.4152384 -71.6124067 99.64)
301_SubZero__142426.50_T1HR1H.dat,2022-01-08 14:24:35.520,1641651875.52,-71.6123973,-8.4152262,99.66,4,POINT Z (-8.4152262 -71.6123973 99.66)
302_SubZero__142445.30_T1HR1H.dat,2022-01-08 14:24:54.320,1641651894.32,-71.6123879,-8.4152135,99.65,4,POINT Z (-8.4152135 -71.6123879 99.65)
303_SubZero__142504.60_T1HR1H.dat,2022-01-08 14:25:13.621,1641651913.621,-71.6123787,-8.4152005,99.66,4,POINT Z (-8.4152005 -71.6123787 99.66)
304_SubZero__142523.70_T1HR1H.dat,2022-01-08 14:25:32.719,1641651932.719,-71.6123695,-8.4151857,99.65,4,POINT Z (-8.4151857 -71.6123695 99.65)
305_SubZero__142543.20_T1HR1H.dat,2022-01-08 14:25:52.228,1641651952.228,-71.6123603,-8.4151723,99.63,4,POINT Z (-8.4151723 -71.6123603 99.63)
306_SubZero__142602.60_T1HR1H.dat,2022-01-08 14:26:11.622,1641651971.622,-71.6123514,-8.4151593,99.68,4,POINT Z (-8.4151593 -71.6123514 99.68)
307_SubZero__142622.10_T1HR1H.dat,2022-01-08 14:26:31.132,1641651991.132,-71.6123427,-8.4151458,99.7,4,POINT Z (-8.4151458 -71.6123427 99.7)
308_SubZero__142641.60_T1HR1H.dat,2022-01-08 14:26:50.627,1641652010.627,-71.6123339,-8.4151316,99.68,4,POINT Z (-8.4151316 -71.6123339 99.68)
309_SubZero__142700.70_T1HR1H.dat,2022-01-08 14:27:09.724,1641652029.724,-71.6123248,-8.4151183,99.65,4,POINT Z (-8.4151183 -71.6123248 99.65)
310_SubZero__142720.30_T1HR1H.dat,2022-01-08 14:27:29.321,1641652049.321,-71.6123159,-8.4151026,99.62,4,POINT Z (-8.4151026 -71.6123159 99.62)
311_SubZero__142739.90_T1HR1H.dat,2022-01-08 14:27:48.926,1641652068.926,-71.6123062,-8.4150882,99.67,4,POINT Z (-8.4150882 -71.6123062 99.67)
312_SubZero__142759.40_T1HR1H.dat,2022-01-08 14:28:08.421,1641652088.421,-71.612297,-8.4150752,99.69,4,POINT Z (-8.4150752 -71.612297 99.69)
313_SubZero__142818.30_T1HR1H.dat,2022-01-08 14:28:27.324,1641652107.324,-71.6122877,-8.415061,99.69,4,POINT Z (-8.415061 -71.6122877 99.69)
314_SubZero__142837.90_T1HR1H.dat,2022-01-08 14:28:46.930,1641652126.93,-71.6122791,-8.4150441,99.67,4,POINT Z (-8.4150441 -71.6122791 99.67)
315_SubZero__142857.80_T1HR1H.dat,2022-01-08 14:29:06.820,1641652146.82,-71.6122695,-8.4150309,99.67,4,POINT Z (-8.4150309 -71.6122695 99.67)
316_SubZero__142916.90_T1HR1H.dat,2022-01-08 14:29:25.926,1641652165.926,-71.6122606,-8.4150151,99.72,4,POINT Z (-8.4150151 -71.6122606 99.72)
317_SubZero__142935.80_T1HR1H.dat,2022-01-08 14:29:44.829,1641652184.829,-71.6122523,-8.4150001,99.73,4,POINT Z (-8.4150001 -71.6122523 99.73)
318_SubZero__142954.70_T1HR1H.dat,2022-01-08 14:30:03.728,1641652203.728,-71.6122428,-8.4149845,99.76,4,POINT Z (-8.4149845 -71.6122428 99.76)
319_SubZero__143013.30_T1HR1H.dat,2022-01-08 14:30:22.325,1641652222.325,-71.6122339,-8.4149715,99.77,4,POINT Z (-8.4149715 -71.6122339 99.77)
320_SubZero__143032_T1HR1H.dat,2022-01-08 14:30:41.032,1641652241.032,-71.6122247,-8.4149567,99.76,4,POINT Z (-8.4149567 -71.6122247 99.76)
321_SubZero__143051.50_T1HR1H.dat,2022-01-08 14:31:00.528,1641652260.528,-71.6122148,-8.4149391,99.76,4,POINT Z (-8.4149391 -71.6122148 99.76)
322_SubZero__143111_T1HR1H.dat,2022-01-08 14:31:20.032,1641652280.032,-71.6122066,-8.4149238,99.79,4,POINT Z (-8.4149238 -71.6122066 99.79)
323_SubZero__143129.70_T1HR1H.dat,2022-01-08 14:31:38.719,1641652298.719,-71.6121973,-8.4149103,99.75,4,POINT Z (-8.4149103 -71.6121973 99.75)
324_SubZero__143148.40_T1HR1H.dat,2022-01-08 14:31:57.431,1641652317.431,-71.6121877,-8.4148929,99.77,4,POINT Z (-8.4148929 -71.6121877 99.77)
325_SubZero__143207.20_T1HR1H.dat,2022-01-08 14:32:16.224,1641652336.224,-71.6121779,-8.4148769,99.72,4,POINT Z (-8.4148769 -71.6121779 99.72)
326_SubZero__143226.30_T1HR1H.dat,2022-01-08 14:32:35.330,1641652355.33,-71.6121688,-8.414862,99.73,4,POINT Z (-8.414862 -71.6121688 99.73)
327_SubZero__143245.10_T1HR1H.dat,2022-01-08 14:32:54.139,1641652374.139,-71.61216,-8.4148465,99.75,4,POINT Z (-8.4148465 -71.61216 99.75)
328_SubZero__143303.70_T1HR1H.dat,2022-01-08 14:33:12.734,1641652392.734,-71.6121507,-8.4148309,99.73,4,POINT Z (-8.4148309 -71.6121507 99.73)
329_SubZero__143322.60_T1HR1H.dat,2022-01-08 14:33:31.619,1641652411.619,-71.6121415,-8.4148141,99.75,4,POINT Z (-8.4148141 -71.6121415 99.75)
330_SubZero__143341.50_T1HR1H.dat,2022-01-08 14:33:50.531,1641652430.531,-71.6121325,-8.4147986,99.75,4,POINT Z (-8.4147986 -71.6121325 99.75)
331_SubZero__143400.30_T1HR1H.dat,2022-01-08 14:34:09.332,1641652449.332,-71.6121233,-8.414784,99.77,4,POINT Z (-8.414784 -71.6121233 99.77)
332_SubZero__143419.40_T1HR1H.dat,2022-01-08 14:34:28.432,1641652468.432,-71.6121139,-8.4147691,99.75,4,POINT Z (-8.4147691 -71.6121139 99.75)
333_SubZero__143438.40_T1HR1H.dat,2022-01-08 14:34:47.427,1641652487.427,-71.6121055,-8.4147536,99.81,4,POINT Z (-8.4147536 -71.6121055 99.81)
334_SubZero__143457.70_T1HR1H.dat,2022-01-08 14:35:06.728,1641652506.728,-71.6120965,-8.4147391,99.8,4,POINT Z (-8.4147391 -71.6120965 99.8)
335_SubZero__143516.70_T1HR1H.dat,2022-01-08 14:35:25.640,1641652525.64,-71.6120871,-8.4147227,99.86,4,POINT Z (-8.4147227 -71.6120871 99.86)
336_SubZero__143535.30_T1HR1H.dat,2022-01-08 14:35:44.336,1641652544.336,-71.6120784,-8.4147093,99.87,4,POINT Z (-8.4147093 -71.6120784 99.87)
337_SubZero__143554.10_T1HR1H.dat,2022-01-08 14:36:03.144,1641652563.144,-71.6120687,-8.4146946,99.88,4,POINT Z (-8.4146946 -71.6120687 99.88)
338_SubZero__143612.80_T1HR1H.dat,2022-01-08 14:36:21.835,1641652581.835,-71.6120594,-8.4146803,99.87,4,POINT Z (-8.4146803 -71.6120594 99.87)
339_SubZero__143631.50_T1HR1H.dat,2022-01-08 14:36:40.438,1641652600.438,-71.6120486,-8.4146627,99.86,4,POINT Z (-8.4146627 -71.6120486 99.86)
340_SubZero__143650.30_T1HR1H.dat,2022-01-08 14:36:59.242,1641652619.242,-71.6120386,-8.4146472,99.83,4,POINT Z (-8.4146472 -71.6120386 99.83)
341_SubZero__143709.10_T1HR1H.dat,2022-01-08 14:37:18.139,1641652638.139,-71.6120291,-8.4146326,99.75,4,POINT Z (-8.4146326 -71.6120291 99.75)
342_SubZero__143728.30_T1HR1H.dat,2022-01-08 14:37:37.328,1641652657.328,-71.6120198,-8.4146174,99.75,4,POINT Z (-8.4146174 -71.6120198 99.75)
343_SubZero__143747.90_T1HR1H.dat,2022-01-08 14:37:56.839,1641652676.839,-71.6120108,-8.4146013,99.79,4,POINT Z (-8.4146013 -71.6120108 99.79)
344_SubZero__143806.90_T1HR1H.dat,2022-01-08 14:38:15.836,1641652695.836,-71.6120017,-8.4145875,99.79,4,POINT Z (-8.4145875 -71.6120017 99.79)
345_SubZero__143825.50_T1HR1H.dat,2022-01-08 14:38:34.540,1641652714.54,-71.6119921,-8.4145739,99.81,4,POINT Z (-8.4145739 -71.6119921 99.81)
346_SubZero__143844.30_T1HR1H.dat,2022-01-08 14:38:53.333,1641652733.333,-71.6119821,-8.4145585,99.81,4,POINT Z (-8.4145585 -71.6119821 99.81)
347_SubZero__143903.10_T1HR1H.dat,2022-01-08 14:39:12.045,1641652752.045,-71.6119719,-8.414543,99.8,4,POINT Z (-8.414543 -71.6119719 99.8)
348_SubZero__143921.70_T1HR1H.dat,2022-01-08 14:39:30.640,1641652770.64,-71.6119624,-8.4145274,99.77,4,POINT Z (-8.4145274 -71.6119624 99.77)
349_SubZero__143940.50_T1HR1H.dat,2022-01-08 14:39:49.440,1641652789.44,-71.6119532,-8.4145115,99.78,4,POINT Z (-8.4145115 -71.6119532 99.78)
350_SubZero__143959.10_T1HR1H.dat,2022-01-08 14:40:08.048,1641652808.048,-71.6119438,-8.4144979,99.78,4,POINT Z (-8.4144979 -71.6119438 99.78)
351_SubZero__144018.10_T1HR1H.dat,2022-01-08 14:40:27.046,1641652827.046,-71.6119334,-8.4144822,99.75,4,POINT Z (-8.4144822 -71.6119334 99.75)
352_SubZero__144036.90_T1HR1H.dat,2022-01-08 14:40:45.845,1641652845.845,-71.6119242,-8.4144701,99.81,4,POINT Z (-8.4144701 -71.6119242 99.81)
353_SubZero__144055.70_T1HR1H.dat,2022-01-08 14:41:04.745,1641652864.745,-71.6119144,-8.4144573,99.74,4,POINT Z (-8.4144573 -71.6119144 99.74)
354_SubZero__144114.90_T1HR1H.dat,2022-01-08 14:41:23.847,1641652883.847,-71.6119045,-8.4144425,99.74,4,POINT Z (-8.4144425 -71.6119045 99.74)
355_SubZero__144133.70_T1HR1H.dat,2022-01-08 14:41:42.740,1641652902.74,-71.6118958,-8.4144292,99.73,4,POINT Z (-8.4144292 -71.6118958 99.73)
356_SubZero__144152.70_T1HR1H.dat,2022-01-08 14:42:01.744,1641652921.744,-71.6118869,-8.4144172,99.75,4,POINT Z (-8.4144172 -71.6118869 99.75)
357_SubZero__144211.70_T1HR1H.dat,2022-01-08 14:42:20.644,1641652940.644,-71.6118777,-8.4144039,99.86,4,POINT Z (-8.4144039 -71.6118777 99.86)
358_SubZero__144232.10_T1HR1H.dat,2022-01-08 14:42:41.042,1641652961.042,-71.6118683,-8.4143929,99.86,4,POINT Z (-8.4143929 -71.6118683 99.86)
359_SubZero__144250.70_T1HR1H.dat,2022-01-08 14:42:59.644,1641652979.644,-71.6118588,-8.4143787,99.76,4,POINT Z (-8.4143787 -71.6118588 99.76)
360_SubZero__144309.10_T1HR1H.dat,2022-01-08 14:43:18.052,1641652998.052,-71.6118486,-8.4143638,99.67,4,POINT Z (-8.4143638 -71.6118486 99.67)
361_SubZero__144327.70_T1HR1H.dat,2022-01-08 14:43:36.739,1641653016.739,-71.6118387,-8.4143486,99.68,4,POINT Z (-8.4143486 -71.6118387 99.68)
362_SubZero__144346.70_T1HR1H.dat,2022-01-08 14:43:55.652,1641653035.652,-71.6118279,-8.4143357,99.64,4,POINT Z (-8.4143357 -71.6118279 99.64)
363_SubZero__144404.70_T1HR1H.dat,2022-01-08 14:44:13.748,1641653053.748,-71.6118249,-8.4143308,99.66,4,POINT Z (-8.4143308 -71.6118249 99.66)
364_SubZero__144700.30_T1HR1H.dat,2022-01-08 14:47:09.349,1641653229.349,-71.6118171,-8.4143178,99.69,4,POINT Z (-8.4143178 -71.6118171 99.69)
365_SubZero__144720.50_T1HR1H.dat,2022-01-08 14:47:29.439,1641653249.439,-71.6118091,-8.4143055,99.72,4,POINT Z (-8.4143055 -71.6118091 99.72)
366_SubZero__144740.30_T1HR1H.dat,2022-01-08 14:47:49.252,1641653269.252,-71.6118007,-8.4142931,99.72,4,POINT Z (-8.4142931 -71.6118007 99.72)
367_SubZero__144759.90_T1HR1H.dat,2022-01-08 14:48:08.849,1641653288.849,-71.6117928,-8.4142816,99.76,4,POINT Z (-8.4142816 -71.6117928 99.76)
368_SubZero__144819.30_T1HR1H.dat,2022-01-08 14:48:28.253,1641653308.253,-71.6117845,-8.4142703,99.75,4,POINT Z (-8.4142703 -71.6117845 99.75)
369_SubZero__144839.10_T1HR1H.dat,2022-01-08 14:48:48.056,1641653328.056,-71.6117754,-8.4142576,99.74,4,POINT Z (-8.4142576 -71.6117754 99.74)
370_SubZero__144859.50_T1HR1H.dat,2022-01-08 14:49:08.452,1641653348.452,-71.6117669,-8.4142441,99.71,4,POINT Z (-8.4142441 -71.6117669 99.71)
371_SubZero__144920.10_T1HR1H.dat,2022-01-08 14:49:29.058,1641653369.058,-71.6117588,-8.4142307,99.74,4,POINT Z (-8.4142307 -71.6117588 99.74)
372_SubZero__144939.50_T1HR1H.dat,2022-01-08 14:49:48.453,1641653388.453,-71.6117505,-8.4142196,99.72,4,POINT Z (-8.4142196 -71.6117505 99.72)
373_SubZero__144958.70_T1HR1H.dat,2022-01-08 14:50:07.648,1641653407.648,-71.6117416,-8.4142071,99.77,4,POINT Z (-8.4142071 -71.6117416 99.77)
374_SubZero__145017.70_T1HR1H.dat,2022-01-08 14:50:26.649,1641653426.649,-71.6117328,-8.4141955,99.76,4,POINT Z (-8.4141955 -71.6117328 99.76)
375_SubZero__145036.70_T1HR1H.dat,2022-01-08 14:50:45.656,1641653445.656,-71.6117238,-8.4141827,99.76,4,POINT Z (-8.4141827 -71.6117238 99.76)
376_SubZero__145056.10_T1HR1H.dat,2022-01-08 14:51:05.059,1641653465.059,-71.6117148,-8.414172,99.76,4,POINT Z (-8.414172 -71.6117148 99.76)
377_SubZero__145115.90_T1HR1H.dat,2022-01-08 14:51:24.853,1641653484.853,-71.6117021,-8.4141541,99.68,4,POINT Z (-8.4141541 -71.6117021 99.68)
378_SubZero__145135.10_T1HR1H.dat,2022-01-08 14:51:44.060,1641653504.06,-71.6116929,-8.4141401,99.64,4,POINT Z (-8.4141401 -71.6116929 99.64)
379_SubZero__145153.90_T1HR1H.dat,2022-01-08 14:52:02.855,1641653522.855,-71.6116845,-8.4141279,99.63,4,POINT Z (-8.4141279 -71.6116845 99.63)
380_SubZero__145213.30_T1HR1H.dat,2022-01-08 14:52:22.259,1641653542.259,-71.6116749,-8.4141141,99.6,4,POINT Z (-8.4141141 -71.6116749 99.6)
381_SubZero__145232.10_T1HR1H.dat,2022-01-08 14:52:41.049,1641653561.049,-71.6116658,-8.4141011,99.6,4,POINT Z (-8.4141011 -71.6116658 99.6)
382_SubZero__145250.90_T1HR1H.dat,2022-01-08 14:52:59.855,1641653579.855,-71.611657,-8.4140891,99.56,4,POINT Z (-8.4140891 -71.611657 99.56)
383_SubZero__145310.10_T1HR1H.dat,2022-01-08 14:53:19.062,1641653599.062,-71.6116481,-8.4140766,99.59,4,POINT Z (-8.4140766 -71.6116481 99.59)
384_SubZero__145329.30_T1HR1H.dat,2022-01-08 14:53:38.262,1641653618.262,-71.6116391,-8.4140646,99.6,4,POINT Z (-8.4140646 -71.6116391 99.6)
385_SubZero__145348.10_T1HR1H.dat,2022-01-08 14:53:57.059,1641653637.059,-71.6116303,-8.4140531,99.59,4,POINT Z (-8.4140531 -71.6116303 99.59)
386_SubZero__145406.90_T1HR1H.dat,2022-01-08 14:54:15.857,1641653655.857,-71.6116214,-8.4140411,99.6,4,POINT Z (-8.4140411 -71.6116214 99.6)
387_SubZero__145425.70_T1HR1H.dat,2022-01-08 14:54:34.660,1641653674.66,-71.6116126,-8.4140286,99.56,4,POINT Z (-8.4140286 -71.6116126 99.56)
388_SubZero__145444.90_T1HR1H.dat,2022-01-08 14:54:53.856,1641653693.856,-71.6116043,-8.4140165,99.56,4,POINT Z (-8.4140165 -71.6116043 99.56)
389_SubZero__145503.70_T1HR1H.dat,2022-01-08 14:55:12.660,1641653712.66,-71.6115955,-8.4140047,99.52,4,POINT Z (-8.4140047 -71.6115955 99.52)
390_SubZero__145522.90_T1HR1H.dat,2022-01-08 14:55:31.860,1641653731.86,-71.6115868,-8.41399,99.53,4,POINT Z (-8.41399 -71.6115868 99.53)
391_SubZero__145542.30_T1HR1H.dat,2022-01-08 14:55:51.263,1641653751.263,-71.6115777,-8.4139765,99.52,4,POINT Z (-8.4139765 -71.6115777 99.52)
392_SubZero__145601.10_T1HR1H.dat,2022-01-08 14:56:10.064,1641653770.064,-71.6115685,-8.4139649,99.61,4,POINT Z (-8.4139649 -71.6115685 99.61)
393_SubZero__145619.90_T1HR1H.dat,2022-01-08 14:56:28.851,1641653788.851,-71.6115599,-8.4139552,99.61,4,POINT Z (-8.4139552 -71.6115599 99.61)
394_SubZero__145638.70_T1HR1H.dat,2022-01-08 14:56:47.661,1641653807.661,-71.611551,-8.4139429,99.52,4,POINT Z (-8.4139429 -71.611551 99.52)
395_SubZero__145657.50_T1HR1H.dat,2022-01-08 14:57:06.463,1641653826.463,-71.6115417,-8.4139267,99.51,4,POINT Z (-8.4139267 -71.6115417 99.51)
396_SubZero__145716.70_T1HR1H.dat,2022-01-08 14:57:25.660,1641653845.66,-71.6115326,-8.4139125,99.54,4,POINT Z (-8.4139125 -71.6115326 99.54)
397_SubZero__145735.70_T1HR1H.dat,2022-01-08 14:57:44.662,1641653864.662,-71.6115234,-8.4139024,99.56,4,POINT Z (-8.4139024 -71.6115234 99.56)
398_SubZero__145755.30_T1HR1H.dat,2022-01-08 14:58:04.265,1641653884.265,-71.6115113,-8.4138835,99.55,4,POINT Z (-8.4138835 -71.6115113 99.55)
399_SubZero__145814.50_T1HR1H.dat,2022-01-08 14:58:23.464,1641653903.464,-71.6115023,-8.4138691,99.55,4,POINT Z (-8.4138691 -71.6115023 99.55)
400_SubZero__145833.30_T1HR1H.dat,2022-01-08 14:58:42.267,1641653922.267,-71.6114934,-8.4138577,99.59,4,POINT Z (-8.4138577 -71.6114934 99.59)
401_SubZero__145852.50_T1HR1H.dat,2022-01-08 14:59:01.460,1641653941.46,-71.6114835,-8.4138454,99.56,4,POINT Z (-8.4138454 -71.6114835 99.56)
402_SubZero__145912.10_T1HR1H.dat,2022-01-08 14:59:21.070,1641653961.07,-71.6114754,-8.4138343,99.54,4,POINT Z (-8.4138343 -71.6114754 99.54)
403_SubZero__145931.10_T1HR1H.dat,2022-01-08 14:59:40.072,1641653980.072,-71.6114659,-8.4138186,99.54,4,POINT Z (-8.4138186 -71.6114659 99.54)
404_SubZero__145950.30_T1HR1H.dat,2022-01-08 14:59:59.270,1641653999.27,-71.6114561,-8.4138019,99.56,4,POINT Z (-8.4138019 -71.6114561 99.56)
405_SubZero__150011.10_T1HR1H.dat,2022-01-08 15:00:20.069,1641654020.069,-71.6114475,-8.4137886,99.59,4,POINT Z (-8.4137886 -71.6114475 99.59)
406_SubZero__150030.90_T1HR1H.dat,2022-01-08 15:00:39.864,1641654039.864,-71.6114301,-8.4137926,96.29,2,POINT Z (-8.4137926 -71.6114301 96.29)
407_SubZero__150050.30_T1HR1H.dat,2022-01-08 15:00:59.273,1641654059.273,-71.6114303,-8.4137644,99.6,4,POINT Z (-8.4137644 -71.6114303 99.6)
408_SubZero__150108.10_T1HR1H.dat,2022-01-08 15:01:17.078,1641654077.078,-71.6114263,-8.4137573,99.62,4,POINT Z (-8.4137573 -71.6114263 99.62)
409_SubZero__150126.70_T1HR1H.dat,2022-01-08 15:01:35.666,1641654095.666,-71.6114175,-8.4137447,99.64,4,POINT Z (-8.4137447 -71.6114175 99.64)
410_SubZero__150145.70_T1HR1H.dat,2022-01-08 15:01:54.667,1641654114.667,-71.6114082,-8.4137315,99.62,4,POINT Z (-8.4137315 -71.6114082 99.62)
411_SubZero__150204.30_T1HR1H.dat,2022-01-08 15:02:13.259,1641654133.259,-71.6113989,-8.413718,99.62,4,POINT Z (-8.413718 -71.6113989 99.62)
412_SubZero__150222.10_T1HR1H.dat,2022-01-08 15:02:31.064,1641654151.064,-71.6113943,-8.4137103,99.62,4,POINT Z (-8.4137103 -71.6113943 99.62)
413_SubZero__150239.10_T1HR1H.dat,2022-01-08 15:02:48.069,1641654168.069,-71.6113805,-8.4137223,96.05,2,POINT Z (-8.4137223 -71.6113805 96.05)
414_SubZero__150257.70_T1HR1H.dat,2022-01-08 15:03:06.666,1641654186.666,-71.6113775,-8.413686,99.67,4,POINT Z (-8.413686 -71.6113775 99.67)
415_SubZero__150316.70_T1HR1H.dat,2022-01-08 15:03:25.669,1641654205.669,-71.6113681,-8.4136725,99.66,4,POINT Z (-8.4136725 -71.6113681 99.66)
